date,title,summary,url
2025-07-10,"US Fed minutes show divide on rate cut pace, tariff impacts","Sign up now: Get ST's newsletters delivered to your inboxFederal Reserve officials voted in mid-June to hold the benchmark lending rate steady for a fourth straight policy meeting.
Officials voted unanimously at their last meeting to keep rates unchanged at a range between 4.25 per cent and 4.5 per cent.
For now, the independent central bank – especially Mr Powell – has come under increased political pressure from Mr Trump to cut rates sooner.
Besides keeping inflation in check, Fed officials are also monitoring the labour market for signs of weakness as they mull rate cuts.
He added that a weaker labour market would “tip the balance by September” for a rate cut.",https://www.straitstimes.com/business/economy/us-fed-minutes-show-divide-on-rate-cut-pace-tariff-impacts
2025-07-10,Microsoft touts over $600 million in AI savings while slashing jobs,"Mr Althoff said AI saved Microsoft more than US$500 million (S$640 million) in 2024 in its call centres alone and increased both employee and customer satisfaction, according to the person.
The company is also starting to use AI to handle interactions with smaller customers, Mr Althoff said.
Tech executives have been increasingly vocal about the potential for AI to automate work currently performed by humans.
At Microsoft, AI generated 35 per cent of the code for new products, accelerating launch times, Mr Althoff said.
The company’s GitHub Copilot is a leader in the market for AI coding tools and has 15 million users, Microsoft said in April.",https://www.straitstimes.com/business/companies-markets/microsoft-racks-up-over-600m-in-ai-savings-while-slashing-jobs-bloomberg-news-reports
2025-07-09,Nvidia becomes first company to cross US$4 trillion in market value,"Sign up now: Get ST's newsletters delivered to your inboxNvidia now has a market value greater than the GDP of France, Britain or India.
– Nvidia became the first company to touch US$4 trillion (S$5 trillion) in market value on July 9, a new milestone in Wall Street’s bet that artificial intelligence (AI) will transform the global economy.
Shortly after the stock market opened, Nvidia vaulted as high as US$164.42, giving it a valuation above US$4 trillion.
“The market has an incredible certainty that AI is the future,” said Mr Steve Sosnick of Interactive Brokers.
The US chip giant’s latest surge is helping drive a recovery in the broader stock market, as Nvidia itself outperforms major indices.",https://www.straitstimes.com/business/companies-markets/nvidia-becomes-first-company-to-clinch-5-trillion-in-market-value
2025-07-09,"SGX securities turnover up 23% in June, bringing financial year’s gain to 28%","Total securities market turnover value rose 23 per cent year on year in June to $26 billion.
The increase pushed the FY2025 volume up, also by 17 per cent, to 315.8 million contracts.
The advances in derivatives volume and securities turnover came as “global markets closed out a volatile quarter, capping a strong performance for the financial year”, SGX said.
SGX said this growth outpaced that of all its Asean peers, putting Singapore’s stock market “among the region’s most-actively traded”.
The index delivered 19 per cent returns in FY2025, with total returns rising to 25 per cent after reinvesting dividends, SGX said.",https://www.straitstimes.com/business/companies-markets/sgx-securities-turnover-up-23-in-june-bringing-financial-years-gain-to-28
2025-07-09,Singapore stocks extend rally; STI up 0.3%,"SINGAPORE – The prospect of more Trump tariffs seems to have little effect on the mood of local investors, given yet another positive outcome on July 9.
UOL was the STI’s top gainer, climbing 3.4 per cent to $6.61, while SGX was the biggest loser, down 1.2 per cent to $15.41.
A 50 per cent tariff was also slapped on copper and a 200 per cent levy mooted for pharmaceuticals.
The Dow Jones Industrial Average retreated 0.4 per cent, the S&P 500 slipped 0.1 per cent and the tech-heavy Nasdaq managed a meagre gain of 0.1 per cent.
Wolfe Research analyst Tobin Marcus noted: “(Basically), nothing actually happened based on Trump’s letters, so there’s no reason to panic.",https://www.straitstimes.com/business/companies-markets/singapore-stocks-extend-rally-sti-up-0-3
2025-07-09,Singapore finance employers pledge 300 places for trainees and interns from polytechnics,"SINGAPORE – Financial services firms are stepping up efforts to entice aspiring professionals to enter the industry straight from polytechnic.
The event featured the career pathways in finance for graduates, aside from enrolling in full-time university studies.
UOB inked a pact at the career fair with IBF and the three universities to create new work-study initiatives and to enhance existing ones, for more flexible and accelerated learning pathways.
Students at the career fair put questions to Minister of State for Trade and Industry Alvin Tan about the finance sector’s prospects, while poly alumni now working in finance talked about their own experiences.
Final-year Ngee Ann Polytechnic student Leo Kai Zhi, 19, is an aspiring finance professional who attended the fair to get a better idea of what employers are looking for.",https://www.straitstimes.com/business/singapore-finance-employers-pledge-300-places-for-trainees-and-interns-from-polytechnics
2025-07-09,Malaysia makes rate cut after US announces 25% tariff,"Sign up now: Get ST's newsletters delivered to your inboxBank Negara said the global growth outlook was weighed down by uncertainties surrounding tariffs, as well as geopolitical tensions.
The ceiling and floor rates of the OPR corridor are correspondingly reduced to 3 per cent and 2.5 per cent respectively, the central bank said in a statement.
The rate decision came a day after US President Donald Trump announced a 25 per cent tariff on Malaysian exports to the US.
While the Malaysian economy was on a strong footing, the central bank said external uncertainties could affect Malaysia’s growth prospects.
“The reduction in the OPR is... a pre-emptive measure aimed at preserving Malaysia’s steady growth path amid moderate inflation prospects,” Bank Negara said.",https://www.straitstimes.com/business/economy/malaysia-makes-first-rate-cut-in-five-years-after-us-announces-25-tariff
2025-07-09,Sale of Del Monte products in Singapore not affected by US unit’s bankruptcy filing,"SINGAPORE - Singapore-listed Del Monte Pacific said the sale of Del Monte-branded products here will not be affected by the bankruptcy filing of its US subsidiary, Del Monte Foods.
Certain companies of the Del Monte Pacific group have the exclusive rights to use the Del Monte trademark in the United States, South America, the Philippines, the Indian subcontinent and Myanmar.
But Del Monte also licenses its Del Monte trademarks to unaffiliated companies, as is the case with Singapore.
Del Monte Asia, wholly owned by Japan’s Kikkoman Corporation, distributes processed food products under the Del Monte brand in the Asia-Pacific region – including Singapore but excluding the Philippines.
As at Jan 31, Del Monte Pacific’s net investment value in Del Monte Foods was US$579 million.",https://www.straitstimes.com/business/companies-markets/del-monte-pacific-says-business-in-singapore-not-affected-by-us-units-bankruptcy-filing
2025-07-09,Temasek reports $45 billion rise in net portfolio value to $434 billion,"SINGAPORE – Singapore investment company Temasek’s net portfolio value came in at $434 billion for the financial year ended March 31, 2025, up $45 billion from a year ago.
Net portfolio value represents the total market value of listed assets and the book value of unlisted assets in an investment portfolio minus any liabilities.
When it comes to marking its unlisted assets to market, Temasek’s net portfolio value hit $469 billion, an increase in value of $35 billion from a year ago.
Its portfolio value of investments aligned with the sustainable living trend reached $46 billion, up $2 billion from FY2024.
Temasek chairman Lim Boon Heng said that like Singapore, Temasek and its Singapore portfolio companies have benefited from globalisation, expanding their footprint regionally and beyond.",https://www.straitstimes.com/business/companies-markets/temasek-reports-45-billion-rise-in-net-portfolio-value-to-434-billion
2025-07-09,Temasek pressing ahead with its green targets; sustainable investment portfolio grows,"Sign up now: Get ST's newsletters delivered to your inboxSingapore Airlines is one of Temasek's 17 portfolio companies that contribute to the majority - 91 per cent - of its total portfolio emissions.
SINGAPORE - Temasek said it is pressing ahead with its sustainable living investments and green targets, despite the uncertain geopolitical situation and some pullback in other countries.
Its financial year 2025 portfolio emissions stood at 21 million tCO2e, the same as in financial year 2024.
SIA is one of Temasek’s 17 portfolio companies that contribute to the majority – 91 per cent – of its total portfolio emissions.
Ms Park said Temasek does not have targets for what proportion of the portfolio sustainable investments should take up.",https://www.straitstimes.com/business/companies-markets/temasek-pressing-ahead-with-its-green-targets-sustainable-investment-portfolio-grows
2025-07-09,S’pore must balance risks as it seeks to capture new wealth management opportunities: Chee Hong Tat,"SINGAPORE – Singapore must be willing to take some risks to capture new opportunities in the burgeoning wealth management sector.
This was the thrust of a doorstop interview given on July 9 by Minister for National Development Chee Hong Tat, who is deputy chairman of the Monetary Authority of Singapore (MAS).
Minister for National Development and MAS deputy chairman Chee Hong Tat (centre) meeting DBS senior executives and private bankers at DBS Bank on July 9.
Some FIs did not adequately establish and corroborate customers’ purported source of wealth and follow up on suspicious transactions.
Despite the uncertain global environment, Singapore’s wealth management sector has been resilient.",https://www.straitstimes.com/business/spore-must-balance-risks-as-it-seeks-to-capture-new-wealth-management-opportunities-chee-hong-tat
2025-07-09,Temasek looking for opportunities in new areas like AI,"SINGAPORE – Emerging areas like artificial intelligence (AI) have caught the eye of Singapore’s investment company Temasek, as it seeks opportunities in firms along the AI value chain.
Temasek chief investment officer Rohit Sipahimalani said: “There is a significant need for capital and opportunities, particularly around AI and related to energy, and in some areas, there’s a need for upgrading infrastructure.”When it comes to AI, Temasek is investing in leading companies that have reached breakout scale.
Temasek is also investing in AI through partnerships like the AI Infrastructure Partnership established by BlackRock, Global Infrastructure Partners, Microsoft and MGX, which seeks to invest in new and expanded AI infrastructure.
When it comes to the core-plus infrastructure segment, Temasek is looking at opportunities in sectors such as data centres and energy transition.
Looking ahead, Temasek said it is able to face uncertainties and geopolitical volatility, and it expects tariffs to have “minimal impact” on its portfolio companies.",https://www.straitstimes.com/business/companies-markets/temasek-looking-for-opportunities-in-new-areas-like-ai
2025-07-09,Macquarie said to weigh sale of stake in Singapore petrochemical storage terminal,"Macquarie Asset Management is working with a financial adviser on the potential disposal of the stake in Advario Singapore Chemical, which may attract interest from infrastructure-focused funds and industry players, the people said.
Advario Singapore Chemical is a joint venture between Macquarie and Rotterdam-based liquid storage logistics firm Advario BV.
The terminal has about 409,000 cubic m storage capacity and more than 80 tanks, according to a presentation on Advario’s website.
A potential deal for Advario Singapore Chemical would follow other recent ones in Singapore.
In September, Advario said it took full control of Advario Helios Singapore, acquiring the remaining stake in the terminal from Macquarie Helios Holdings.",https://www.straitstimes.com/business/companies-markets/macquarie-said-to-weigh-sale-of-stake-in-singapore-petrochemical-storage-terminal
2025-07-09,Singer Akon’s $7.7 billion ‘Wakanda’ futuristic city dream crumbles in Senegal,"Announced in 2018 as a tech-driven, eco-friendly utopia for the global Black community with its own cryptocurrency, initial designs for Akon City, with its boldly curvaceous skyscrapers, were compared by commentators to the awe-inspiring fictional city of Wakanda in Marvel’s Black Panther films and comic books.
But after five years of setbacks, the 800 ha site in Mbodiene – about 100km south of the capital, Dakar – remains mostly empty.
In 2024, Sapco gave Akon two weeks to begin work on the development or risk forfeiting the land.
“For a very long time, people, including Akon, have been coming here trying to sell us dreams and illusions,” Ms Sene said.
“Finally, there’s a dream for Mbodiene that we dare to believe in.” BLOOMBERG",https://www.straitstimes.com/business/companies-markets/singer-akons-7-7-billion-wakanda-futuristic-city-dream-crumbles-in-senegal
2025-07-09,"Singapore-listed hospital operator IHH Healthcare eyes Indonesia, Vietnam for expansion","Sign up now: Get ST's newsletters delivered to your inboxIn Singapore, IHH Healthcare operates 793 beds across four hospitals – Gleneagles Hospital (above), Mount Elizabeth Hospital, Mount Elizabeth Novena Hospital and Parkway East Hospital.
– IHH Healthcare is looking to potential new markets Indonesia and Vietnam as the Malaysian hospital operator continues building scale to offset rising healthcare costs in the region.
In Singapore, IHH operates 793 beds across four hospitals – Gleneagles Hospital, Mount Elizabeth Hospital, Mount Elizabeth Novena Hospital and Parkway East Hospital, according to its website.
The company operates more than 80 hospitals in 10 countries, including India and China, and has been actively acquiring healthcare facilities in recent years.
The company operates 60 healthcare facilities that are not hospitals.",https://www.straitstimes.com/business/companies-markets/singapore-listed-hospital-operator-ihh-eyes-indonesia-vietnam-for-expansion
2025-07-09,Apple’s chief operating officer to retire in major changing of guard,"SAN FRANCISCO – Apple chief operating officer Jeff Williams is retiring as the company’s long-time No.
Mr Williams, 62, was once considered a possible successor to the 64-year-old Cook, given his title and similarities to his boss.
But their small age gap – and Mr Williams’ desire to retire relatively soon – shifted the company’s thinking.
Mr Williams joined the company in 1998 and took the COO job in 2015.
A year before that, Mr Jony Ive, Apple’s long-time design mastermind, left to start his own design firm.",https://www.straitstimes.com/business/companies-markets/apples-chief-operating-officer-to-retire-in-major-changing-of-guard
2025-07-09,S’pore takes a long-term view of sustainability and remains committed: DPM Gan Kim Yong,"SINGAPORE – The path ahead for climate action is more uncertain today than a decade ago, but Singapore continues to take a long-term view of sustainability and remains committed to climate action, said Deputy Prime Minister Gan Kim Yong.
But Singapore remains committed, he said, with its goal to hit net-zero emissions by 2050 and develop a competitive, low-carbon economy.
“As a leading sustainable finance centre, MAS and Singapore remain committed to supporting the region’s transition to a more sustainable future,” he said in the report .
The climate transition also provides more job opportunities.
NUS Business School also recently introduced a specialisation in sustainable finance for its undergraduates majoring in finance.",https://www.straitstimes.com/business/companies-markets/spore-takes-a-long-term-view-of-sustainability-and-remains-committed-dpm-gan-kim-yong
2025-07-09,"US regulator calls on Amazon, Walmart to crack down on false ‘Made in USA’ claims by online sellers","NEW YORK – The US Federal Trade Commission (FTC) on July 8 called on Amazon.com and Walmart to crack down on third-party sellers that make deceptive “Made in USA” claims on the retailing giants’ online marketplaces.
In letters to Amazon and Walmart, the FTC said it had learnt of several instances where third-party sellers falsely claimed their products were made in the United States.
The FTC urged both companies to take “corrective action” against sellers whose “Made in USA” claims violate federal law and Amazon’s and Walmart’s codes of conduct.
Walmart said in a statement it has “zero tolerance for noncompliant products from third-party sellers”, and upon identifying those products has them removed.
In 2021, the FTC adopted a “Made in USA Labelling Rule” to protect businesses and consumers.",https://www.straitstimes.com/business/companies-markets/us-ftc-calls-on-amazon-walmart-to-crack-down-on-false-made-in-usa-claims-by-online-sellers
2025-07-09,"US copper prices surge to record as Trump calls for 50% tariff, hitting factory costs","Mr Trump’s tariff threats have already begun to inflict higher costs across a broad section of the US economy due to the myriad of industries and applications that rely on copper.
“Any restrictions on US imports of copper cathode would merely redirect copper supply to China,” a representative for top US copper importer Southwire Company said in April.
Still, Comex prices are likely to cool after the US tariffs kick in and the frenzy to ship the metal to American shores subsides.
The US consumed about 1.6 million tonnes of refined copper in 2024, according to the US Geological Survey.
Net copper imports account for 36 per cent of demand, according to Morgan Stanley research.",https://www.straitstimes.com/business/companies-markets/us-copper-prices-surge-to-record-as-trump-calls-for-50-tariff
2025-07-09,"Dow, S&P 500 fall as Trump unveils new tariffs","NEW YORK – Wall Street stocks dipped on July 8, falling for a second straight session as US President Donald Trump added tariff threats on copper and pharmaceuticals to his broadening trade agenda.
The broad-based S&P 500 slipped 0.1 per cent to 6,225.52, while the tech-rich Nasdaq Composite Index was flat at 20,418.46.
In contrast to Mr Trump’s spring tariff announcements which sent equities sharply lower, the market is “somewhat shaking it off”, said Ms Victoria Fernandez, of Crossmark Global Investments, who noted Mr Trump’s record of tempering tariffs that were initially severe.
Hershey fell 3.2 per cent after naming Mr Kirk Tanner to succeed Ms Michele Buck as chief executive.
Mr Tanner moves to the chocolate giant from the Wendy’s Company, which dipped 0.1 per cent.",https://www.straitstimes.com/business/companies-markets/dow-sp-500-fall-as-trump-unveils-new-tariffs
2025-07-08,"‘It’s our grandfather’s company, we won’t sell’, says Wong family as shareholders reject GE delisting bid","Sign up now: Get ST's newsletters delivered to your inboxThe outcome of the delisting resolution was determined solely by Great Eastern’s minority shareholders.
SINGAPORE – Great Eastern (GE) may resume trading after a proposed delisting resolution failed to pass at its extraordinary general meeting (EGM) on July 8.
The outcome of the delisting resolution was determined solely by GE’s minority shareholders.
You cannot oppress the minorities.”After the delisting resolution failed to pass, GE’s chairman Soon Tit Koon declared that the delisting will not proceed, and the company will remain listed on the SGX.
Some minority shareholders refused to accept the $25.60 per share offer, saying it undervalued the company.",https://www.straitstimes.com/business/great-eastern-could-resume-trading-after-delisting-vote-fails-to-pass-ocbcs-second-offer-lapses
2025-07-08,"China’s Shein files for Hong Kong IPO to save London listing, FT reports","Bengaluru – China-founded fast-fashion giant Shein has filed for a listing in Hong Kong to accelerate the listing process and pressure Britain’s regulators to approve its planned London debut, the Financial Times (FT) reported on July 8.
The company filed for a Hong Kong listing partly to pressure the British regulator into easing its risk disclosure rules and to keep alive what could be London’s biggest IPO in years, the FT report added.
Reuters first reported in June that Shein was planning to file a draft prospectus confidentially for its Hong Kong listing, citing three sources with knowledge of the matter.
Reuters also reported in May, citing sources, that Shein was working towards a listing in Hong Kong after its proposed London IPO failed to secure the green light from Chinese regulators.
If Britain’s Financial Conduct Authority is willing to accept a CSRC-approved prospectus, London would still be Shein’s preferred exchange, the FT report said, adding that chances were still slim, given that the regulators’ requirements were still wide apart.",https://www.straitstimes.com/business/companies-markets/chinas-shein-files-for-hong-kong-ipo-to-save-london-listing-ft-reports
2025-07-08,Singapore stocks hold firm after latest salvo of US tariffs; STI up 0.4%,"Sign up now: Get ST's newsletters delivered to your inboxThe blue-chip Straits Times Index was up 0.4 per cent, or 16 points, at 4,047.86.
SINGAPORE - The local bourse extended its rally on July 8, after Washington announced the first wave of new tariffs on 14 countries – which did not include Singapore.
The blue-chip Straits Times Index (STI) was up 0.4 per cent , or 16 points, at 4,047.86.
The economists added: “It is a mixed bag of outcomes in terms of US tariffs for Indonesia, Malaysia, Thailand and Vietnam.
On the STI, ST Engineering was the top gainer, climbing 5 per cent , or 39 cents, to $8.21.",https://www.straitstimes.com/business/companies-markets/singapore-stocks-hold-firm-after-latest-salvo-of-us-tariffs-sti-up-0-4
2025-07-08,ShopBack to scale up its payments business as it gets major payment institution licence,"SINGAPORE – Loyalty and rewards platform ShopBack has received a major payment institution licence from the Monetary Authority of Singapore (MAS).
The company has been operating ShopBack Pay since 2022, which allows users to make payments to online or physical stores.
A major payment institution licence puts ShopBack Pay under formal regulatory oversight, allowing it to run various services without limits on transaction volumes.
Payment services GrabPay and ShopeePay, as well as the Singapore branch of crypto exchange OKX , also operate on major payment institution licences.
“Receiving this major payment institution licence marks a foundational milestone for ShopBack,” said Mr Huang Huanmin, the company’s acting chief financial officer and chief of staff.",https://www.straitstimes.com/business/shopback-to-scale-up-its-payments-business-as-it-gets-major-payment-institution-licence
2025-07-08,Shenzhen bourse nudges China firms to speed up IPO applications,"Sign up now: Get ST's newsletters delivered to your inboxChina’s stock exchanges in Shanghai, Shenzhen and Beijing accepted 150 new applications for initial public offering in June, the highest monthly tally in 2025.
BEIJING – China’s Shenzhen Stock Exchange has urged brokers to speed up applications for companies to list on the ChiNext board as officials seek to boost private enterprise and reignite the economy under threat from rising US tariffs.
The Shenzhen exchange late in June also published rules to make it easier for technology firms already listed on the ChiNext board to raise funds to improve their ability to innovate.
China’s stock exchanges in Shanghai, Shenzhen and Beijing accepted 150 new applications for initial public offering in June, the highest monthly tally in 2025 .
So far in 2025, China has seen 114 billion yuan in listings.",https://www.straitstimes.com/business/companies-markets/shenzhen-bourse-nudges-china-firms-to-speed-up-ipo-applications
2025-07-08,Which workers will AI hurt most – the young or the experienced?,"Zooming in on the fields that have deployed AI most widely thus far tends to paint a dire picture for entry-level workers.
But other captains of the AI industry take the opposite view, arguing that younger workers are likely to benefit from AI and that experienced workers will ultimately be more vulnerable.
Zooming in on the fields that have used AI most widely thus far tends to paint a dire picture for entry-level workers.
“That state of the world is not good for experienced workers,” she said.
Some of the firms at the cutting edge of AI adoption appear to have made similar calculations, laying off experienced staff rather than simply hiring fewer entry-level workers.",https://www.straitstimes.com/business/companies-markets/which-workers-will-ai-hurt-most-the-young-or-the-experienced
2025-07-01,Stablecoin issuer Circle applies for US national trust bank licence after mega IPO,"Sign up now: Get ST's newsletters delivered to your inbox– Stablecoin company Circle is applying to create a national trust bank in the US, a major move after its blockbuster initial public offering (IPO) valued the company at nearly US$18 billion (S$22.9 billion) in June.
Unlike traditional banks, the licence would not allow Circle to take cash deposits or make loans.
Crypto platform Anchorage Digital is currently the only digital asset company with a national trust bank charter.
Circle’s national trust bank entity would be called First National Digital Currency Bank, its chief executive Jeremy Allaire told Reuters in an interview.
The licence would also allow Circle to provide custody services for digital assets on behalf of institutional customers.",https://www.straitstimes.com/business/banking/stablecoin-issuer-circle-applies-for-us-national-trust-bank-licence-after-mega-ipo
2025-07-01,"S&P 500, Nasdaq end at records, adding to big quarterly gains","Sign up now: Get ST's newsletters delivered to your inboxTraders work on the floor at the New York Stock Exchange on June 27.
The S&P 500 finished at 6,204.95, up 0.5 per cent for the day and about 10.6 per cent for the quarter.
An aggressive tariff plan announced by Mr Trump in early April initially battered financial markets, but Mr Trump has backed off many of the most onerous provisions.
Analysts have also cited investor enthusiasm about Mr Trump’s massive tax cut legislation currently being debated in the Senate.
Moderna rose 1.6 per cent after announcing positive results from a phase three clinical trial into a vaccine for seasonal influenza.",https://www.straitstimes.com/business/companies-markets/sp-500-nasdaq-end-at-records-adding-to-big-quarterly-gains
2025-07-01,"Zuckerberg announces Meta ‘superintelligence’ group, more hires","Mr Zuckerberg wrote on June 30 to employees that Meta’s AI efforts will fall under a new group called Meta Superintelligence Labs, or MSL.
Mr Wang, whom Mr Zuckerberg called the “most impressive founder of his generation”, will serve as chief AI officer.
Mr Nat Friedman, the former CEO of GitHub, will “partner with Alex to lead” the group, Mr Zuckerberg continued, and head Meta’s work on AI products and applied research.
Meta is also creating a “new lab focused on developing the next generation of our models”, Mr Zuckerberg wrote.
In addition to the newly structured team, Mr Zuckerberg announced 11 new hires for the group, including researchers and software engineers from OpenAI, Anthropic and Google.",https://www.straitstimes.com/business/zuckerberg-debuts-meta-superintelligence-group-more-hires
2025-06-30,Freddy Sim to step down as Creative CEO for health reasons; Tan Jok Tin to serve as interim CEO,"Sign up now: Get ST's newsletters delivered to your inboxThe board will look for a new CEO, Creative said in a bourse filing on June 30.
The board will look for a new CEO, Creative said in a bourse filing on June 30.
During the transition, Creative’s executive chairman Tan Jok Tin will be the interim CEO.
Mr Sim, 67, will remain as a non-executive, non-independent director at the company, Creative said.
He is the younger brother of Mr Sim Wong Hoo, Creative’s late founder, who died in January 2023.",https://www.straitstimes.com/business/companies-markets/freddy-sim-to-step-down-as-creative-ceo-for-health-reasons-tan-jok-tin-to-serve-as-interim-ceo
2025-06-30,CDL hotel arm partners German hospitality group in global loyalty programme,"The partnership will see members of both loyalty programmes enjoy special benefits.
Mr Kwek Leng Beng, MHR’s chairman, said the collaboration was a strategic step to expand the company’s access to Germany and the larger European Union, an important travel and business region.
Earlier in 2025 , CDL was embroiled in a high-profile family feud involving Mr Kwek Leng Beng, who is also the executive chairman of CDL, and his son Sherman Kwek, CDL’s chief executive officer .
The feud, which became public in late February, involved accusations of a boardroom coup orchestrated by the son, leading to a lawsuit filed by Mr Kwek Leng Beng.
RHB analyst Vijay Natarajan said the strategic global loyalty partnership with Maritim Hotels will help broaden the group’s customer base.",https://www.straitstimes.com/business/cdl-hotel-arm-partners-german-hospitality-group-in-global-loyalty-programme
2025-06-30,"Mice design-and-build specialist Dezign Format eyes Catalist IPO, lodges preliminary prospectus","Sign up now: Get ST's newsletters delivered to your inboxDezign Format Group’s preparation to list on the Singapore Exchange’s Catalist board follows a similar move by Lum Chang Creations on June 23.
SINGAPORE – A second company in two weeks is preparing to list on the Singapore Exchange’s Catalist board, with Dezign Format Group lodging its preliminary prospectus on June 30.
This follows a similar move by Lum Chang Creations on June 23, as part of its spin-off from mainboard-listed Lum Chang Holdings.
In its offer document, Dezign Format said it provides events, exhibitions and decor services across various industries, including the meetings, incentives, conferences and exhibitions (Mice) sector.
It expects revenue to rise in FY2025, citing “the rising demand for design-and-build services” in Singapore’s Mice industry.",https://www.straitstimes.com/business/companies-markets/another-interior-fit-out-firm-eyes-catalist-ipo-as-dezign-format-lodges-preliminary-prospectus
2025-06-30,Singapore shares miss out on regional rally; STI dips 0.1%,"The Straits Times Index (STI) was 0.1 per cent or 1.91 points down at 3,964.29 points on June 30, despite the blue-chip gauge opening higher as it failed to maintain the momentum in a choppy session.
The STI constituent stock was at a 52-week low of $2.87, down 1.4 per cent or four cents, at June 30’s market close.
In contrast, two construction players hit their 52-week-highs – OKP at 85.5 cents and Keong Hong at 12.2 cents .
OKP shares were up 1.2 per cent or one cen t; Keong Hong’s rose 2.5 per cent or 0.3 cent .
Construction counters have been enjoying bullish market sentiment, driven by the announcements of high-value orders bagged by some of them.",https://www.straitstimes.com/business/companies-markets/singapore-shares-buck-regional-rally-sti-dips-0-1
2025-06-30,Singapore small businesses and charities to get access to financial dispute resolution from July 1,"SINGAPORE - More than 200,000 small businesses and 2,000 charities here will be able to file complaints against licensed financial institutions to the Financial Industry Disputes Resolution Centre (Fidrec) from July 1.
Small businesses refer to companies registered and operating in Singapore, with group annual sales of $1 million or less in each of the past two financial years.
Fidrec, which handles consumer financial disputes, said it will also cover a wider range of claims under the expanded scope.
Fidrec chief executive Eunice Chua said small businesses and charities often face the same difficulties as individual consumers when dealing with financial disputes , on top of their day-to-day operations .
Fidrec is the only financial dispute resolution institution in Singapore, helping consumers resolve disputes with licensed financial institutions, including banks, life insurers and advisers, through mediation or adjudication.",https://www.straitstimes.com/business/economy/spore-small-businesses-and-charities-to-get-access-to-financial-dispute-resolution-from-july-1
2025-06-30,"Altcoins, once seen as rivals to Bitcoin, suffer $382 billion crypto wipeout","Most of the so-called altcoins – the catch-all term for all digital assets outside of Bitcoin and stablecoins – are nursing steep declines.
“I think they’re just going to die, frankly,” Mr Nick Philpott, co-founder of trading platform Zodia Markets, said of altcoins.
“Historically, Bitcoin’s moved and then that’s passed down into altcoins,” said Mr Jake Ostrovskis, an over-the-counter trader at Wintermute.
In the past year alone, the market value of stablecoins has swelled by US$47 billion, and some of the world’s largest banks are entering the field.
The Trump family, which is also getting involved in Bitcoin mining, has raised US$2.3 billion via Trump Media & Technology Group to create a Bitcoin treasury.",https://www.straitstimes.com/business/companies-markets/altcoins-once-seen-as-rivals-to-bitcoin-suffer-382-billion-crypto-wipeout
2025-06-30,Singtel CEO’s pay rises over 16% in FY2025 to $8.2 million on the back of increased profits,"Singtel saw its net profit jump more than 400 per cent to $4.02 billion, up from $795 million a year ago.
Underlying net profit increased by 9 per cent to $2.47 billion, underpinned by growth in the group’s businesses and regional associates.
Mr Yuen’s remuneration consisted of $1.3 million in salary, $77,808 in benefits and a cash bonus of $2.2 million.
He also received a restricted share award of $2.2 million and performance share award of $2.4 million.
Singtel added that under Mr Yuen, the consumer and enterprise businesses in Singapore and Australia were integrated.",https://www.straitstimes.com/business/companies-markets/singtel-ceos-pay-rises-over-16-in-fy2025-to-8-2-million-on-the-back-of-increased-profits
2025-06-30,China’s weak factory activity maintains pressure for more stimulus as tariff risks weigh,"Sign up now: Get ST's newsletters delivered to your inboxUncertainty lingers among factory owners, as they wait on a more durable trade deal with the US.
However, new domestic orders rose to 50.2 from 49.8, and purchasing volumes jumped from 47.6 to 50.2 – offering policymakers some hope that domestic demand may be starting to recover.
Activity in the food and beverages, travel, hospitality and logistics sectors fell in June , NBS senior statistician Zhao Qinghe said in a statement.
However, Capital Economics’ Ms Huang said, this drag was offset by a pickup in the construction PMI, which rose to a three -month high of 52.8.
Such a shift in the engines of growth, which economists say is crucial to securing China’s future, could be progressed while maintaining strong growth, Mr Li said.",https://www.straitstimes.com/business/economy/chinas-weak-factory-activity-maintains-pressure-for-more-stimulus-as-tariff-risks-weigh
2025-06-30,China’s first weight loss drug emerges with its nascent market poised for rapid growth,"Hong Kong – Novo Nordisk and Eli Lilly & Co, the pharmaceutical giants dominating the global obesity drug market, now face their first serious rival in China.
China’s nascent weight loss drug market is poised for rapid growth, with analysts estimating it could grow to between US$5.6 billion (S$7.2 billion) and US$11.4 billion a year.
The country has a pipeline of more than 30 late-stage obesity drug candidates under development, according to LEK Consulting.
“Multiple Chinese biopharma are developing differentiated and competitive candidates and have the potential to lead the direction of weight loss drug research and development,” said Dr Chen Chen, head of China healthcare research at UBS Securities.
Novo started rolling out obesity treatments in China only in 2024, and Lilly earlier in 2025.",https://www.straitstimes.com/business/companies-markets/first-china-weight-loss-drug-emerges
2025-06-30,"With 10 days to go, Trump tariff deals poised to fall short of sweeping trade reforms","The outcome will help determine the future of Mr Trump’s trade agenda with high stakes for the global economy.
“We can do whatever we want,” Mr Trump added during a White House press conference.
It’s a move that could also be interpreted as a warning shot to other leaders Mr Trump sees as out of line.
Mr Trump himself has repeatedly teased a deal with India, as negotiators met last week in Washington to break a deadlock over key issues.
And for Mr Trump, who has long promoted himself as a dealmaker, reaching the agreements is often as important – if not more so – than their substance.",https://www.straitstimes.com/business/economy/with-10-days-to-go-trump-tariff-deals-poised-to-fall-short-of-sweeping-trade-reforms
